claim_number,age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy_deductible,annual_premium,days_open,form_defects,fraud_reported
119791872,67,M,1,65,67275.2,1,1,Rent,20165,2024-08-24,Saturday,Parking Lot,1,0,1,Broker,1,6.0,Large,19473.52,other,20077.66,5915.64323,2000,1188.51,9,5,0
120019968,56,F,1,78,64412.8,1,0,Own,80026,2023-12-14,Thursday,Local,0,0,60,Broker,0,4.0,Compact,38999.29,blue,5822.17,6605.456017,500,944.03,9,6,0
120123648,38,F,1,53,58196.8,1,1,Own,85015,2024-01-25,Thursday,Parking Lot,0,0,79,Broker,1,5.0,Large,32718.11,black,18890.15,4398.290021,500,1672.88,9,2,0
120144384,34,F,1,89,56441.6,1,1,Rent,20138,2023-02-23,Thursday,Highway,0,1,70,Broker,1,4.0,Compact,41724.5,other,9424.53,5577.893993,1000,1248.05,9,3,0
120206592,41,M,1,72,59427.2,0,0,Own,50044,2023-05-27,Saturday,Local,0,1,100,Broker,1,5.0,Medium,11139.81,red,25410.63,3316.652299,500,1564.43,10,4,0
120413952,44,M,1,54,60529.6,0,1,Own,20101,2024-01-25,Thursday,Local,0,0,1,Broker,0,4.0,Large,19308.11,red,19985.33,6292.643542,1000,1436.79,10,2,1
120745728,61,M,1,56,65779.2,1,1,Rent,80110,2023-01-11,Wednesday,Local,0,0,40,Broker,0,6.0,Compact,21431.87,blue,9734.35,6667.923451,1000,766.19,8,6,0
120828672,41,F,1,70,59398.4,0,0,Own,20152,2023-08-20,Sunday,Local,0,1,42,Broker,1,3.0,Compact,24536.56,black,61057.14,4028.289444,500,951.56,10,3,1
121305600,46,F,1,86,61267.2,0,1,Rent,80011,2023-02-02,Thursday,Local,3,0,60,Broker,1,7.0,Compact,18453.09,other,10037.46,5631.208736,2000,1101.83,9,6,0
121326336,47,M,1,72,61600.0,1,1,Own,15003,2024-04-05,Friday,Local,0,1,70,Broker,0,4.0,Medium,37628.22,black,30901.57,1330.543771,1000,840.95,11,2,0
121409280,41,M,1,76,59422.4,0,0,Rent,20111,2023-07-03,Monday,Parking Lot,0,0,45,Broker,0,5.0,Medium,16616.31,red,19711.8,11378.46754,1000,1503.21,12,1,0
121492224,63,M,0,85,66283.2,1,0,Own,20122,2023-03-24,Friday,Local,0,0,50,Broker,0,4.0,Large,19131.59,red,8783.94,5792.963031,2000,1453.61,8,1,1
121533696,32,F,0,83,55446.4,1,1,Rent,85035,2023-06-30,Friday,Local,0,1,89,Broker,0,7.0,Compact,28328.32,white,45804.45,5482.314736,500,1672.88,11,8,0
121554432,33,M,1,88,55931.2,0,1,Own,80028,2024-04-19,Friday,Highway,0,0,57,Broker,1,5.0,Large,26299.3,white,24617.43,5211.915493,1000,1248.05,9,3,1
121575168,39,M,1,67,58606.4,1,1,Own,80022,2023-09-24,Sunday,Local,0,0,50,Broker,1,2.0,Large,13914.86,black,11073.15,1821.714344,500,1564.43,9,4,0
121637376,65,F,1,82,66793.6,0,1,Own,20152,2024-11-22,Friday,Local,0,0,91,Broker,0,9.0,Compact,49177.26,black,47590.0,2843.855952,1000,1280.88,13,5,0
121699584,50,F,1,91,62568.0,1,1,Rent,50001,2024-06-22,Saturday,Local,0,0,22,Broker,0,5.0,Medium,13388.2,other,33446.49,3789.508831,500,722.66,10,1,0
121782528,60,F,1,79,65500.8,1,1,Own,80014,2023-03-12,Sunday,Parking Lot,0,0,57,Broker,1,3.0,Medium,24432.79,gray,21801.23,4020.647002,1000,1347.04,10,4,1
121824000,41,F,1,58,59404.8,1,0,Own,20140,2024-12-23,Monday,Highway,1,0,50,Broker,1,9.0,Large,14851.67,blue,27832.22,4091.86295,1000,1310.8,9,4,0
121927680,48,F,1,76,91539.2,1,1,Rent,15001,2024-07-27,Saturday,Parking Lot,0,1,42,Broker,0,9.0,Medium,28448.79,white,9199.93,4309.986833,500,1383.49,9,2,0
122300928,39,M,1,62,107304.0,1,0,Own,20160,2023-08-23,Wednesday,Highway,1,0,15,Broker,1,5.0,Compact,12427.2,silver,37368.96,3718.285067,500,951.56,11,8,0
122321664,53,F,0,41,100164.8,1,0,Own,50054,2024-09-23,Monday,Local,5,0,18,Broker,1,4.0,Compact,61317.52,silver,12436.14,2878.964425,500,1533.71,9,2,0
122466816,37,F,1,39,57785.6,1,1,Rent,80030,2024-09-08,Sunday,Parking Lot,0,0,52,Broker,0,2.0,Large,12839.19,silver,37058.86,2164.58692,500,1093.83,9,4,0
122487552,48,F,0,68,61940.8,1,0,Own,85075,2024-02-18,Sunday,Parking Lot,1,1,24,Broker,0,5.0,Large,24545.13,silver,20172.5,4240.81057,1000,988.93,9,3,1
122529024,47,F,0,67,61630.4,1,0,Rent,80020,2024-09-04,Wednesday,Parking Lot,0,0,71,Broker,1,3.0,Compact,44247.53,black,24272.97,5368.91911,1000,1331.94,10,7,1
122549760,40,M,1,65,59014.4,1,0,Own,20136,2024-11-27,Wednesday,Local,0,0,50,Broker,0,2.0,Large,26289.12,red,13335.42,3686.920973,1000,1361.45,10,2,0
122591232,35,M,1,69,56867.2,1,0,Rent,50022,2023-01-02,Monday,Local,0,0,0,Broker,0,5.0,Compact,39628.37,gray,24860.99,3448.094459,2000,1101.83,10,2,1
122860800,49,M,1,64,62259.2,0,0,Own,85038,2024-07-11,Thursday,Local,0,0,69,Broker,1,5.0,Medium,19971.47,blue,28115.71,5161.095309,1000,1503.21,11,3,0
122943744,44,M,1,76,60540.8,1,0,Own,15012,2023-03-07,Tuesday,Local,0,0,47,Broker,1,5.0,Compact,27628.77,other,11474.68,3606.938189,1000,1722.5,8,0,0
122985216,31,F,0,76,54924.8,1,0,Own,15050,2024-08-22,Thursday,Parking Lot,4,0,21,Broker,0,4.0,Medium,17444.34,blue,9340.2,5674.076367,500,944.03,11,2,1
123130368,43,F,1,77,107304.0,1,1,Own,20149,2023-08-02,Wednesday,Local,0,0,100,Broker,1,4.0,Compact,54727.75,black,16190.48,1374.653375,500,1672.88,13,4,0
123151104,46,M,0,92,100164.8,1,0,Own,15046,2024-01-22,Monday,Local,3,0,16,Broker,1,8.0,Medium,29267.54,black,29691.93,4200.696265,1000,1248.05,7,7,0
123254784,37,F,1,77,57784.0,1,1,Own,20155,2024-09-22,Sunday,Parking Lot,1,0,5,Broker,1,6.0,Compact,59212.47,blue,20195.21,5927.341325,1000,1235.14,9,4,0
123420672,41,M,1,67,59401.6,1,1,Own,50047,2024-02-27,Tuesday,Highway,0,1,98,Broker,0,5.0,Large,8702.65,red,19470.3,4418.28686,1000,1436.79,7,6,0
123482880,32,F,1,91,55425.6,1,0,Rent,20148,2024-07-18,Thursday,Local,0,0,64,Broker,1,6.0,Medium,16289.53,silver,26064.86,8243.393495,1000,766.19,9,3,0
123545088,43,M,1,54,60201.6,1,1,Own,85050,2024-07-24,Wednesday,Highway,0,1,99,Broker,1,2.0,Medium,17942.9,black,7984.79,4582.725098,1000,1060.74,10,4,1
123586560,62,M,1,45,91539.2,1,1,Own,50001,2024-09-20,Friday,Local,0,0,24,Broker,1,7.0,Large,28759.27,black,23429.2,2203.05575,500,1533.71,11,2,0
123731712,48,F,1,60,100164.8,1,0,Own,50009,2023-10-02,Monday,Local,4,0,49,Broker,1,7.0,Compact,22287.07,black,12986.34,9129.004258,500,1093.83,11,3,0
123773184,55,F,1,67,91539.2,1,0,Rent,20122,2024-11-06,Wednesday,Parking Lot,1,0,15,Broker,1,9.0,Medium,33462.23,blue,34764.03,2647.79613,1000,988.93,11,4,0
123980544,47,F,0,83,100164.8,1,0,Rent,80014,2024-05-22,Wednesday,Local,0,1,42,Broker,0,3.0,Medium,20615.25,gray,14999.78,4337.97502,1000,840.95,10,7,0
124042752,33,M,1,83,55953.6,1,0,Own,85063,2023-07-23,Sunday,Highway,0,1,28,Broker,1,4.0,Compact,18408.58,white,31380.54,4958.702469,500,944.03,8,2,0
124063488,61,F,0,83,65761.6,1,1,Own,80001,2024-01-01,Monday,Local,3,0,85,Broker,1,7.0,Compact,21111.44,other,15565.06,2664.457074,2000,1453.61,9,3,0
124229376,60,M,1,63,65507.2,0,1,Rent,50048,2023-04-25,Tuesday,Local,0,0,45,Broker,1,4.0,Compact,15246.25,blue,12562.17,1989.744575,500,1564.43,9,4,0
124250112,42,F,0,82,79776.0,0,0,Rent,80022,2024-08-24,Saturday,Parking Lot,0,0,98,Broker,0,6.0,Large,54871.75,gray,7188.41,12128.74574,1000,1280.88,9,4,0
124333056,24,F,1,80,50846.4,0,1,Own,85061,2024-08-09,Friday,Parking Lot,3,0,4,Broker,1,4.0,Medium,50497.27,red,8906.73,3381.919384,1000,1235.14,9,4,1
124353792,36,F,1,83,57331.2,1,0,Rent,15009,2024-12-23,Monday,Highway,0,0,49,Broker,1,5.0,Large,25875.76,silver,9467.84,2676.027915,1000,1347.04,10,7,0
124436736,47,F,1,77,61571.2,1,0,Own,20160,2024-11-26,Tuesday,Parking Lot,0,0,97,Broker,1,6.0,Medium,19881.25,red,27269.73,2084.959464,1000,1310.8,12,5,1
124457472,75,F,1,57,91539.2,1,0,Own,15021,2023-01-14,Saturday,Local,1,0,94,Broker,1,3.0,Large,35988.68,red,46577.14,5117.229432,1000,1436.79,11,5,0
124602624,57,M,1,45,107304.0,1,0,Own,15010,2023-07-17,Monday,Highway,0,1,93,Broker,1,3.0,Medium,25567.05,black,13751.26,4253.679646,500,1383.49,10,2,0
124623360,40,F,1,87,100164.8,0,1,Own,50054,2024-02-12,Monday,Local,0,0,7,Broker,1,5.0,Medium,18488.94,other,22473.59,6110.297393,2000,1356.92,10,3,0
124644096,66,F,1,95,91539.2,1,1,Rent,80024,2023-05-10,Wednesday,Highway,2,0,1,Broker,0,5.0,Large,12850.5,black,28749.04,7167.513198,1000,766.19,10,3,0
125058816,52,F,1,97,100164.8,0,1,Own,50054,2024-03-01,Friday,Parking Lot,0,0,64,Broker,1,2.0,Compact,44504.76,red,21055.43,3625.379339,500,1093.83,12,7,0
125183232,66,M,1,88,91539.2,1,1,Rent,20149,2023-08-06,Sunday,Parking Lot,0,0,85,Broker,0,7.0,Compact,22728.22,red,22832.67,5306.631438,2000,1188.51,9,5,0
125307648,40,F,1,97,91539.2,1,0,Own,80019,2023-11-08,Wednesday,Highway,0,1,100,Broker,0,7.0,Compact,39658.05,silver,29638.27,6702.544455,1000,1503.21,11,5,0
125494272,43,F,1,72,100164.8,1,1,Own,80031,2024-11-06,Wednesday,Local,0,1,1,Broker,0,3.0,Compact,11200.99,white,29548.48,2756.000682,500,944.03,10,4,0
125515008,51,M,1,97,91539.2,0,0,Own,15038,2023-11-14,Tuesday,Parking Lot,0,1,90,Broker,0,2.0,Medium,11256.34,black,13147.65,6590.118789,2000,1453.61,10,4,0
125535744,46,F,0,76,61288.0,1,1,Rent,80027,2024-03-07,Thursday,Parking Lot,2,0,10,Broker,0,6.0,Medium,20210.5,black,11587.84,6557.933267,500,1672.88,7,4,1
125867520,48,F,1,70,61940.8,1,1,Rent,15060,2024-01-07,Sunday,Parking Lot,1,0,26,Broker,1,5.0,Compact,5067.2,blue,34544.18,4857.915627,1000,1347.04,10,4,0
125888256,61,M,0,75,65804.8,1,1,Rent,15021,2024-10-31,Thursday,Local,0,1,7,Broker,1,5.0,Medium,17730.56,white,26655.6,5023.592706,1000,1310.8,9,9,0
125971200,36,M,1,91,107304.0,0,0,Own,20107,2024-12-10,Tuesday,Local,0,0,50,Broker,1,6.0,Compact,16516.4,other,43309.5,5687.279363,2000,1356.92,9,3,0
126012672,48,F,1,66,100164.8,1,1,Own,80022,2023-11-19,Sunday,Local,0,0,73,Broker,0,9.0,Medium,34555.25,black,17817.97,2706.686238,1000,766.19,10,2,0
126033408,45,F,1,63,91539.2,0,1,Own,85072,2023-09-20,Wednesday,Local,3,1,40,Broker,1,4.0,Medium,61317.52,other,8045.36,7374.935177,1000,1060.74,9,6,0
126220032,41,M,0,36,59414.4,0,0,Own,15035,2024-01-14,Sunday,Local,0,1,41,Broker,0,6.0,Large,8239.08,blue,33769.4,3896.053056,500,1533.71,9,4,0
126302976,70,M,1,96,67984.0,0,0,Own,20122,2023-12-10,Sunday,Parking Lot,2,0,95,Broker,1,6.0,Large,22881.19,black,15950.49,2273.840395,500,1093.83,11,6,0
126531072,33,F,1,48,55923.2,0,1,Rent,15035,2024-10-24,Thursday,Highway,1,0,86,Broker,0,1.0,Medium,23912.34,black,19722.46,8841.450546,2000,1188.51,11,7,0
126572544,36,F,1,97,57340.8,1,0,Rent,80034,2024-01-17,Wednesday,Parking Lot,5,0,21,Broker,1,7.0,Large,21193.29,gray,11990.39,2152.99574,1000,840.95,8,5,0
126738432,38,M,0,72,58209.6,1,0,Own,15052,2023-05-17,Wednesday,Local,0,1,97,Broker,1,5.0,Compact,15619.19,blue,20470.39,2822.848843,2000,1453.61,10,3,0
126842112,44,F,0,73,91539.2,1,1,Own,20152,2024-02-04,Sunday,Local,0,0,100,Broker,1,5.0,Large,29842.71,silver,18470.13,4549.095296,500,1672.88,11,1,0
127008000,42,F,1,70,100164.8,0,0,Own,85013,2023-08-12,Saturday,Local,1,0,88,Broker,1,5.0,Large,36533.91,gray,11104.91,2678.952188,500,1564.43,7,5,0
127090944,59,M,1,59,91539.2,0,0,Own,20129,2023-06-01,Thursday,Parking Lot,0,0,52,Broker,0,3.0,Compact,23426.89,other,28652.76,4302.023958,1000,1280.88,8,5,0
127298304,47,F,0,93,61612.8,1,0,Rent,50049,2023-08-23,Wednesday,Highway,0,0,16,Broker,0,4.0,Large,26651.31,other,24514.9,5092.201186,1000,1347.04,12,1,1
127360512,47,M,1,69,61608.0,1,0,Own,85060,2023-06-29,Thursday,Parking Lot,0,0,2,Broker,1,2.0,Large,32291.56,white,18089.56,4730.206289,1000,1310.8,10,2,0
127401984,31,M,0,76,54921.6,1,1,Own,85035,2023-03-23,Thursday,Local,0,0,0,Broker,0,5.0,Medium,45703.18,silver,24193.57,7932.696418,1000,1436.79,11,2,0
127464192,47,F,1,72,61619.2,1,0,Own,50044,2023-07-24,Monday,Highway,1,0,59,Broker,1,4.0,Compact,57240.18,other,24485.22,5794.422561,500,1383.49,9,2,1
127733760,28,M,0,66,53313.6,1,0,Rent,20140,2023-07-18,Tuesday,Local,0,0,46,Broker,1,5.0,Medium,13159.38,blue,23673.81,5028.17227,500,1533.71,11,3,0
127816704,42,M,1,77,79776.0,1,1,Rent,85008,2024-03-11,Monday,Local,0,1,37,Broker,1,7.0,Compact,44200.04,silver,32557.24,2993.822802,500,1093.83,10,5,0
127878912,47,F,1,71,61614.4,1,0,Own,85002,2024-12-07,Saturday,Local,0,0,50,Broker,1,3.0,Compact,21243.16,red,22294.19,4101.330457,1000,1331.94,10,0,0
127920384,50,F,0,82,62560.0,1,1,Rent,85072,2024-03-18,Monday,Local,4,0,67,Broker,1,5.0,Large,6336.3,white,9906.36,2178.915474,1000,1361.45,10,7,1
127961856,33,M,1,79,55968.0,1,1,Rent,15012,2024-07-05,Friday,Local,0,1,28,Broker,1,8.0,Medium,28421.61,black,17851.39,5882.959058,2000,1101.83,11,6,0
128148480,60,M,1,26,65521.6,1,1,Rent,85074,2023-05-12,Friday,Local,0,1,75,Broker,1,5.0,Medium,25915.89,gray,28827.76,2993.575005,1000,1722.5,12,5,0
128293632,50,M,1,81,62585.6,1,0,Own,15021,2024-05-24,Friday,Local,0,1,59,Broker,1,4.0,Large,48698.27,red,32100.35,6502.511629,1000,1248.05,8,5,1
128459520,64,M,1,73,66571.2,1,1,Own,15015,2023-12-23,Saturday,Highway,1,0,50,Broker,0,9.0,Compact,38201.81,black,11105.4,6536.175556,1000,1235.14,11,5,0
128521728,36,F,1,86,57332.8,1,1,Own,15025,2024-07-23,Tuesday,Parking Lot,0,1,99,Broker,1,6.0,Medium,18712.66,gray,34031.09,8752.468837,1000,1347.04,10,5,0
128604672,69,M,1,93,67760.0,0,1,Own,85048,2024-05-14,Tuesday,Local,0,1,54,Broker,1,7.0,Compact,22743.26,red,15537.82,6672.354529,1000,1310.8,9,5,0
128708352,49,F,1,79,62286.4,1,1,Own,50033,2023-10-23,Monday,Local,0,1,48,Broker,0,4.0,Large,19652.28,red,56940.32,3585.202725,1000,1436.79,11,3,0
128770560,36,M,0,83,57347.2,0,0,Own,50051,2023-02-22,Wednesday,Local,0,0,7,Broker,1,4.0,Compact,10888.53,black,32702.13,2381.842647,2000,1356.92,11,3,0
128812032,43,F,1,64,60166.4,1,0,Own,85046,2023-06-09,Friday,Local,0,0,51,Broker,0,5.0,Large,10061.73,other,37671.35,4350.57571,1000,766.19,10,4,1
128832768,58,F,1,83,64968.0,1,1,Own,85019,2024-07-30,Tuesday,Highway,2,0,6,Broker,1,3.0,Compact,27069.16,red,21876.85,5893.493367,1000,1060.74,11,3,0
128853504,31,F,1,88,54942.4,0,0,Rent,80012,2024-10-30,Wednesday,Parking Lot,0,0,62,Broker,1,5.0,Large,35861.91,silver,20855.83,2834.188696,500,951.56,10,3,0
128874240,51,M,1,76,82908.8,1,1,Own,50025,2024-07-05,Friday,Local,0,0,81,Broker,1,5.0,Medium,12437.84,white,18050.95,5402.842157,500,1533.71,12,9,0
129040128,46,F,1,72,61254.4,1,0,Own,80002,2023-08-07,Monday,Local,0,0,76,Broker,1,4.0,Large,48821.64,black,32043.95,6795.424587,1000,988.93,9,7,0
129060864,53,F,1,62,63532.8,1,1,Own,20102,2024-12-03,Tuesday,Local,1,1,52,Broker,1,5.0,Medium,19379.31,silver,23158.49,11014.24562,1000,1331.94,8,3,0
129247488,43,M,1,56,60196.8,1,1,Own,20111,2023-02-17,Friday,Local,0,0,80,Broker,1,6.0,Large,31561.25,gray,16687.27,4506.114666,1000,840.95,10,4,0
129351168,52,M,0,91,63217.6,1,1,Rent,20149,2023-07-03,Monday,Local,0,0,89,Broker,0,9.0,Medium,34958.21,blue,11340.63,7728.755576,500,944.03,9,2,0
129392640,54,M,1,90,63819.2,1,0,Rent,15047,2024-10-28,Monday,Highway,1,0,50,Broker,1,4.0,Large,38177.74,red,37980.53,4524.58313,500,1672.88,9,4,0
129558528,50,F,1,69,62592.0,1,1,Own,15050,2023-01-03,Tuesday,Parking Lot,0,1,91,Broker,1,2.0,Compact,22492.35,white,25114.42,4353.173589,1000,1280.88,9,5,0
129786624,75,M,1,93,70516.8,0,0,Own,50029,2023-07-04,Tuesday,Parking Lot,1,0,21,Broker,0,5.0,Compact,14727.5,other,29131.89,9079.436488,500,722.66,11,6,0
129931776,48,M,1,47,61947.2,1,0,Own,20148,2024-06-11,Tuesday,Highway,0,0,100,Broker,0,5.0,Compact,17064.76,white,14949.33,6454.677017,1000,1310.8,10,3,0
130056192,41,F,1,93,59403.2,0,0,Own,20131,2023-03-04,Saturday,Local,1,0,50,Broker,1,4.0,Large,41531.43,other,24175.88,3905.44497,500,1383.49,8,3,0
130076928,34,F,1,65,56400.0,0,1,Own,15017,2023-08-22,Tuesday,Parking Lot,3,0,27,Broker,1,6.0,Medium,35054.81,white,8946.65,3507.90676,2000,1356.92,13,4,0
130097664,33,F,1,58,55966.4,1,1,Own,20120,2023-07-23,Sunday,Local,0,1,32,Broker,1,6.0,Large,15747.88,red,34277.08,8200.699238,1000,766.19,9,4,0
130118400,36,F,0,75,57328.0,1,0,Own,20129,2023-01-30,Monday,Highway,1,0,37,Broker,1,7.0,Large,10277.34,gray,34306.47,4594.157191,1000,1060.74,12,3,1
130139136,42,M,0,89,79776.0,1,1,Own,50009,2024-01-12,Friday,Highway,0,0,73,Broker,0,5.0,Medium,25016.98,silver,11496.77,6917.792876,500,951.56,11,7,0
130201344,39,F,1,94,58627.2,1,0,Rent,80028,2023-11-23,Thursday,Highway,1,0,62,Broker,0,7.0,Compact,15987.99,white,26065.24,6990.73699,1000,1200.09,11,7,0
130263552,56,F,1,55,64400.0,1,1,Own,50047,2024-10-05,Saturday,Parking Lot,1,0,0,Broker,1,5.0,Medium,35061.47,blue,17634.14,4252.269319,500,1093.83,11,7,0
130284288,39,M,1,70,58600.0,1,0,Rent,85048,2024-03-31,Sunday,Parking Lot,1,0,49,Broker,1,6.0,Compact,42583.64,gray,5169.16,3876.070313,1000,988.93,13,3,0
130408704,45,M,1,72,60929.6,0,0,Rent,20111,2024-09-28,Saturday,Highway,0,0,11,Broker,1,5.0,Compact,35144.71,red,33135.62,4174.25229,2000,1188.51,11,3,0
130450176,47,F,1,64,61572.8,1,0,Own,50050,2024-06-01,Saturday,Highway,0,0,4,Broker,1,10.0,Large,12819.19,other,17026.48,3266.647986,2000,1101.83,13,4,0
130553856,31,M,1,84,54928.0,1,1,Own,50001,2024-12-03,Tuesday,Local,0,0,0,Broker,0,5.0,Compact,23570.66,black,14071.01,2506.88024,1000,840.95,13,2,0
130574592,34,F,1,79,56406.4,0,1,Own,85013,2023-10-05,Thursday,Local,0,0,46,Broker,1,6.0,Compact,11934.8,white,15741.96,3484.100575,1000,1503.21,9,1,0
130719744,37,M,1,97,57780.8,0,0,Rent,20165,2024-07-05,Friday,Parking Lot,0,0,50,Broker,0,7.0,Large,14880.97,black,8170.12,4092.564794,1000,1722.5,9,4,1
130864896,38,F,1,64,58187.2,1,0,Rent,50013,2024-07-09,Tuesday,Local,0,0,92,Broker,1,6.0,Large,13903.6,black,21336.64,3515.157101,2000,1453.61,10,3,0
131134464,54,F,1,35,63820.8,1,1,Own,80017,2024-11-02,Saturday,Parking Lot,2,0,79,Broker,1,5.0,Large,33972.33,white,30054.14,6394.921079,500,1564.43,10,2,0
131175936,35,M,1,54,56902.4,1,1,Rent,85024,2023-11-30,Thursday,Highway,0,0,41,Broker,1,5.0,Large,23984.28,other,9036.78,7158.885905,1000,1280.88,10,8,1
131507712,56,M,1,77,64409.6,0,1,Own,15012,2024-10-17,Thursday,Local,2,0,58,Broker,1,3.0,Compact,25856.3,gray,21494.53,7334.303553,1000,1310.8,9,4,0
131549184,52,M,1,89,63228.8,0,1,Own,50029,2024-06-17,Monday,Parking Lot,1,0,0,Broker,1,2.0,Medium,22387.16,gray,24222.88,5844.315793,1000,1436.79,12,5,0
131632128,52,M,0,82,63209.6,1,1,Rent,15001,2024-03-20,Wednesday,Local,1,0,68,Broker,0,4.0,Compact,11879.55,other,12993.3,6244.139501,2000,1356.92,10,5,0
131673600,60,F,1,69,65521.6,1,1,Rent,15033,2023-05-29,Monday,Parking Lot,1,0,22,Broker,1,3.0,Large,15473.52,red,5939.46,3819.800835,1000,766.19,10,7,0
131880960,40,F,1,87,59012.8,1,1,Rent,20111,2023-10-01,Sunday,Parking Lot,0,0,25,Broker,1,2.0,Medium,52179.1,gray,20359.87,3671.028782,500,1533.71,11,1,0
131922432,51,M,0,86,62910.4,1,0,Rent,50037,2023-12-01,Friday,Parking Lot,0,1,94,Broker,1,4.0,Large,11348.01,blue,31287.94,3601.304118,1000,1200.09,12,4,1
131943168,34,M,1,61,56411.2,0,1,Rent,85027,2023-05-19,Friday,Local,1,0,56,Broker,1,3.0,Medium,24260.28,other,8366.97,5034.424695,500,1093.83,11,1,0
131963904,49,M,0,71,62276.8,1,1,Rent,15022,2023-09-27,Wednesday,Local,0,1,31,Broker,1,1.0,Large,18466.41,silver,19622.52,5302.315008,1000,988.93,11,5,0
132088320,43,M,1,94,60193.6,1,1,Own,15001,2024-07-08,Monday,Local,1,0,42,Broker,1,6.0,Large,14024.67,gray,44367.34,4535.363999,1000,1331.94,8,6,0
132192000,35,F,1,52,56857.6,1,1,Own,15049,2024-08-28,Wednesday,Local,3,0,68,Broker,1,5.0,Medium,21994.85,red,20177.36,4912.684911,1000,840.95,11,7,0
132274944,58,M,1,88,64944.0,0,1,Rent,50021,2024-08-23,Friday,Local,0,0,100,Broker,1,5.0,Compact,9625.93,blue,36008.18,2664.163837,1000,1503.21,9,4,1
132295680,36,F,0,89,57352.0,0,0,Rent,15042,2023-11-23,Thursday,Parking Lot,0,0,1,Broker,0,5.0,Large,12789.69,gray,32161.37,1927.409143,1000,1722.5,4,4,0
132399360,38,M,0,72,58176.0,1,0,Rent,15012,2023-01-19,Thursday,Local,2,0,100,Broker,1,5.0,Compact,38038.1,silver,26199.02,8743.143768,2000,1453.61,12,6,1
132544512,75,F,0,77,71088.0,1,0,Own,15017,2024-07-31,Wednesday,Local,0,0,20,Broker,0,2.0,Compact,18917.8,black,20373.43,7510.074702,1000,1248.05,8,0,0
132731136,32,M,0,74,55476.8,1,1,Own,85064,2024-10-14,Monday,Local,0,0,60,Broker,0,5.0,Medium,52244.99,other,26793.77,7460.517839,1000,1280.88,11,2,0
132855552,42,M,1,63,59809.6,0,1,Own,85078,2023-07-29,Saturday,Parking Lot,0,1,10,Broker,0,5.0,Large,13995.36,other,34122.93,7355.729668,1000,1235.14,9,5,0
133021440,43,F,1,84,60176.0,0,0,Own,50027,2024-12-29,Sunday,Local,0,0,99,Broker,0,2.0,Compact,18358.76,blue,29032.42,6337.682002,1000,1436.79,13,3,1
133104384,52,M,1,48,63206.4,0,1,Rent,85034,2024-03-03,Sunday,Local,1,1,99,Broker,1,11.0,Medium,25081.37,red,13521.09,5347.535094,2000,1356.92,9,8,0
133145856,39,F,1,57,58620.8,1,1,Own,80011,2024-08-19,Monday,Local,0,0,50,Broker,0,3.0,Medium,20689.25,black,39026.59,6969.253631,1000,766.19,10,6,0
133166592,39,F,1,49,58600.0,1,1,Own,80102,2023-03-25,Saturday,Local,0,0,22,Broker,1,3.0,Medium,20895.59,black,32464.15,4562.319622,1000,1060.74,13,3,0
133498368,32,F,0,80,55459.2,1,1,Rent,15001,2024-10-31,Thursday,Local,0,0,77,Broker,1,5.0,Compact,22023.4,white,22124.15,3130.658742,1000,1200.09,13,3,1
133539840,55,M,0,83,64104.0,1,0,Rent,20107,2023-12-31,Sunday,Parking Lot,0,0,43,Broker,0,4.0,Compact,27669.96,other,51078.52,2922.501735,500,1093.83,10,3,0
133643520,38,M,1,47,58214.4,0,1,Own,85012,2023-04-24,Monday,Local,0,0,14,Broker,0,9.0,Compact,32022.88,gray,26814.56,5623.514566,1000,988.93,12,0,0
133809408,43,M,0,33,60166.4,0,1,Own,15012,2023-01-06,Friday,Parking Lot,0,0,9,Broker,0,8.0,Compact,38343.84,black,25810.99,4850.527325,1000,1361.45,10,3,0
134037504,41,F,1,94,59449.6,1,1,Own,50021,2024-01-20,Saturday,Local,0,0,1,Broker,1,7.0,Compact,7141.85,silver,27999.33,4780.438585,1000,840.95,12,3,0
134286336,38,M,0,64,58201.6,1,1,Own,50013,2024-09-28,Saturday,Parking Lot,0,0,25,Broker,1,3.0,Large,20270.32,red,10197.67,7928.117824,500,1672.88,12,3,0
134307072,50,M,0,97,62609.6,0,0,Own,50011,2024-10-04,Friday,Highway,0,1,50,Broker,0,6.0,Large,21742.73,gray,15445.7,3891.065641,1000,1248.05,11,5,1
134327808,49,F,1,75,62280.0,1,1,Rent,15009,2024-02-12,Monday,Parking Lot,0,0,94,Broker,1,2.0,Compact,10279.55,other,10655.73,2749.154029,500,1564.43,12,3,0
134390016,64,F,1,76,66560.0,1,1,Own,20143,2024-01-05,Friday,Local,1,0,2,Broker,1,6.0,Compact,16039.41,blue,23586.82,8938.199024,500,722.66,10,9,0
134410752,62,M,1,61,66041.6,1,1,Own,85026,2024-03-27,Wednesday,Local,1,0,92,Broker,1,1.0,Medium,23012.79,blue,26687.87,5175.724129,1000,1235.14,11,0,1
134597376,35,F,1,62,56878.4,1,0,Rent,85050,2023-08-10,Thursday,Parking Lot,0,0,89,Broker,0,7.0,Large,10677.67,white,18630.21,5497.40358,1000,1436.79,9,5,0
